job_id,job_title,company,location,experience_level,date_posted,skill
1784,Data Analyst,DataForge,Pune,Senior,2026-02-19,AWS
1784,Data Analyst,DataForge,Pune,Senior,2026-02-19,Excel
1784,Data Analyst,DataForge,Pune,Senior,2026-02-19,Generative AI
1784,Data Analyst,DataForge,Pune,Senior,2026-02-19,Machine Learning
1784,Data Analyst,DataForge,Pune,Senior,2026-02-19,SQL
1784,Data Analyst,DataForge,Pune,Senior,2026-02-19,Tableau
667,Data Analyst,Northstar Tech,Remote,Mid,2026-03-31,Deep Learning
667,Data Analyst,Northstar Tech,Remote,Mid,2026-03-31,Excel
667,Data Analyst,Northstar Tech,Remote,Mid,2026-03-31,Machine Learning
667,Data Analyst,Northstar Tech,Remote,Mid,2026-03-31,Python
667,Data Analyst,Northstar Tech,Remote,Mid,2026-03-31,SQL
3387,Bi Developer,Northstar Tech,Remote,Not Specified,2026-04-04,Excel
3387,Bi Developer,Northstar Tech,Remote,Not Specified,2026-04-04,Machine Learning
3387,Bi Developer,Northstar Tech,Remote,Not Specified,2026-04-04,NLP
3387,Bi Developer,Northstar Tech,Remote,Not Specified,2026-04-04,Power BI
3387,Bi Developer,Northstar Tech,Remote,Not Specified,2026-04-04,Python
1414,Bi Developer,Alpha Analytics,Singapore,Entry,2026-06-16,Excel
1414,Bi Developer,Alpha Analytics,Singapore,Entry,2026-06-16,NLP
1414,Bi Developer,Alpha Analytics,Singapore,Entry,2026-06-16,Power BI
1414,Bi Developer,Alpha Analytics,Singapore,Entry,2026-06-16,SQL
1414,Bi Developer,Alpha Analytics,Singapore,Entry,2026-06-16,Tableau
2671,Data Engineer,Skyline Solutions,Singapore,Mid,2026-02-22,Excel
2671,Data Engineer,Skyline Solutions,Singapore,Mid,2026-02-22,NLP
2671,Data Engineer,Skyline Solutions,Singapore,Mid,2026-02-22,Python
2671,Data Engineer,Skyline Solutions,Singapore,Mid,2026-02-22,SQL
4521,Ai Engineer,DataForge,London,Entry,2026-05-12,AWS
4521,Ai Engineer,DataForge,London,Entry,2026-05-12,Deep Learning
4521,Ai Engineer,DataForge,London,Entry,2026-05-12,Machine Learning
1387,Power Bi Developer,Northstar Tech,Bengaluru,Mid,2026-04-09,NLP
1387,Power Bi Developer,Northstar Tech,Bengaluru,Mid,2026-04-09,Power BI
1387,Power Bi Developer,Northstar Tech,Bengaluru,Mid,2026-04-09,Python
4093,Bi Developer,Alpha Analytics,Hyderabad,Lead,2026-05-06,Deep Learning
4093,Bi Developer,Alpha Analytics,Hyderabad,Lead,2026-05-06,Excel
4093,Bi Developer,Alpha Analytics,Hyderabad,Lead,2026-05-06,Generative AI
2675,Data Engineer,Quantify Labs,London,Mid,2026-02-12,Generative AI
2675,Data Engineer,Quantify Labs,London,Mid,2026-02-12,Machine Learning
2675,Data Engineer,Quantify Labs,London,Mid,2026-02-12,Python
2675,Data Engineer,Quantify Labs,London,Mid,2026-02-12,Tableau
2061,Data Analyst,Quantify Labs,Singapore,Senior,2026-04-29,Machine Learning
2061,Data Analyst,Quantify Labs,Singapore,Senior,2026-04-29,Power BI
2061,Data Analyst,Quantify Labs,Singapore,Senior,2026-04-29,SQL
2061,Data Analyst,Quantify Labs,Singapore,Senior,2026-04-29,Tableau
486,Ai Research Engineer,BrightPath AI,Delhi Ncr,Entry,2026-01-17,Machine Learning
486,Ai Research Engineer,BrightPath AI,Delhi Ncr,Entry,2026-01-17,Python
486,Ai Research Engineer,BrightPath AI,Delhi Ncr,Entry,2026-01-17,SQL
3698,Business Intelligence Analyst,Nimbus Data,New York,Senior,2026-02-01,Machine Learning
3698,Business Intelligence Analyst,Nimbus Data,New York,Senior,2026-02-01,Python
4862,Data Analyst,BluePeak Consulting,Delhi Ncr,Senior,2026-02-03,AWS
4862,Data Analyst,BluePeak Consulting,Delhi Ncr,Senior,2026-02-03,Deep Learning
4862,Data Analyst,BluePeak Consulting,Delhi Ncr,Senior,2026-02-03,Excel
4862,Data Analyst,BluePeak Consulting,Delhi Ncr,Senior,2026-02-03,Machine Learning
4862,Data Analyst,BluePeak Consulting,Delhi Ncr,Senior,2026-02-03,Python
4862,Data Analyst,BluePeak Consulting,Delhi Ncr,Senior,2026-02-03,SQL
2784,Power Bi Developer,BrightPath AI,Delhi Ncr,Entry,2026-07-08,Excel
2784,Power Bi Developer,BrightPath AI,Delhi Ncr,Entry,2026-07-08,Power BI
2784,Power Bi Developer,BrightPath AI,Delhi Ncr,Entry,2026-07-08,Python
2784,Power Bi Developer,BrightPath AI,Delhi Ncr,Entry,2026-07-08,Tableau
3077,Ai Research Engineer,Quantify Labs,Hyderabad,Senior,2026-06-18,AWS
3077,Ai Research Engineer,Quantify Labs,Hyderabad,Senior,2026-06-18,Deep Learning
3077,Ai Research Engineer,Quantify Labs,Hyderabad,Senior,2026-06-18,Excel
3077,Ai Research Engineer,Quantify Labs,Hyderabad,Senior,2026-06-18,Machine Learning
3077,Ai Research Engineer,Quantify Labs,Hyderabad,Senior,2026-06-18,Power BI
3077,Ai Research Engineer,Quantify Labs,Hyderabad,Senior,2026-06-18,SQL
4369,Power Bi Developer,Alpha Analytics,Bengaluru,Entry,2026-02-13,AWS
4369,Power Bi Developer,Alpha Analytics,Bengaluru,Entry,2026-02-13,Excel
4369,Power Bi Developer,Alpha Analytics,Bengaluru,Entry,2026-02-13,Power BI
4593,Data Science Manager,Alpha Analytics,Remote,Senior,2026-02-04,Deep Learning
4593,Data Science Manager,Alpha Analytics,Remote,Senior,2026-02-04,Excel
4593,Data Science Manager,Alpha Analytics,Remote,Senior,2026-02-04,Machine Learning
4593,Data Science Manager,Alpha Analytics,Remote,Senior,2026-02-04,Power BI
2653,Bi Developer,Northstar Tech,New York,Mid,2026-02-10,Deep Learning
2653,Bi Developer,Northstar Tech,New York,Mid,2026-02-10,Excel
2653,Bi Developer,Northstar Tech,New York,Mid,2026-02-10,Machine Learning
2653,Bi Developer,Northstar Tech,New York,Mid,2026-02-10,NLP
2653,Bi Developer,Northstar Tech,New York,Mid,2026-02-10,Power BI
2653,Bi Developer,Northstar Tech,New York,Mid,2026-02-10,Python
1598,Business Intelligence Analyst,Vertex Insights,London,Entry,2026-03-03,NLP
1598,Business Intelligence Analyst,Vertex Insights,London,Entry,2026-03-03,Power BI
599,Business Intelligence Analyst,DataForge,London,Entry,2026-05-29,AWS
599,Business Intelligence Analyst,DataForge,London,Entry,2026-05-29,Excel
599,Business Intelligence Analyst,DataForge,London,Entry,2026-05-29,Machine Learning
599,Business Intelligence Analyst,DataForge,London,Entry,2026-05-29,NLP
599,Business Intelligence Analyst,DataForge,London,Entry,2026-05-29,Power BI
599,Business Intelligence Analyst,DataForge,London,Entry,2026-05-29,SQL
159,Ai Engineer,Unknown,Remote,Mid,2026-05-20,Machine Learning
159,Ai Engineer,Unknown,Remote,Mid,2026-05-20,NLP
4767,Power Bi Developer,Alpha Analytics,Chennai,Lead,2026-04-17,AWS
4767,Power Bi Developer,Alpha Analytics,Chennai,Lead,2026-04-17,Machine Learning
4767,Power Bi Developer,Alpha Analytics,Chennai,Lead,2026-04-17,Power BI
4767,Power Bi Developer,Alpha Analytics,Chennai,Lead,2026-04-17,Python
4767,Power Bi Developer,Alpha Analytics,Chennai,Lead,2026-04-17,SQL
3167,Analytics Consultant,Nimbus Data,Pune,Mid,2026-03-01,AWS
3167,Analytics Consultant,Nimbus Data,Pune,Mid,2026-03-01,Deep Learning
3167,Analytics Consultant,Nimbus Data,Pune,Mid,2026-03-01,Generative AI
3167,Analytics Consultant,Nimbus Data,Pune,Mid,2026-03-01,Machine Learning
3167,Analytics Consultant,Nimbus Data,Pune,Mid,2026-03-01,Python
4907,Data Analyst,Alpha Analytics,Chennai,Entry,2026-01-13,AWS
4907,Data Analyst,Alpha Analytics,Chennai,Entry,2026-01-13,Generative AI
4907,Data Analyst,Alpha Analytics,Chennai,Entry,2026-01-13,Machine Learning
4907,Data Analyst,Alpha Analytics,Chennai,Entry,2026-01-13,Power BI
4907,Data Analyst,Alpha Analytics,Chennai,Entry,2026-01-13,Python
4907,Data Analyst,Alpha Analytics,Chennai,Entry,2026-01-13,Tableau
4807,Nlp Engineer,DataForge,Bengaluru,Mid,2026-03-29,Excel
4807,Nlp Engineer,DataForge,Bengaluru,Mid,2026-03-29,NLP
4807,Nlp Engineer,DataForge,Bengaluru,Mid,2026-03-29,SQL
4222,Nlp Engineer,BrightPath AI,Remote,Entry,2026-04-24,AWS
4222,Nlp Engineer,BrightPath AI,Remote,Entry,2026-04-24,Deep Learning
4222,Nlp Engineer,BrightPath AI,Remote,Entry,2026-04-24,Machine Learning
4222,Nlp Engineer,BrightPath AI,Remote,Entry,2026-04-24,NLP
4222,Nlp Engineer,BrightPath AI,Remote,Entry,2026-04-24,Power BI
4222,Nlp Engineer,BrightPath AI,Remote,Entry,2026-04-24,Python
3162,Data Engineer,Northstar Tech,Mumbai,Lead,2026-04-21,Excel
3162,Data Engineer,Northstar Tech,Mumbai,Lead,2026-04-21,Python
2994,Ai Research Engineer,Vertex Insights,Hyderabad,Entry,2026-06-15,AWS
2994,Ai Research Engineer,Vertex Insights,Hyderabad,Entry,2026-06-15,Generative AI
2994,Ai Research Engineer,Vertex Insights,Hyderabad,Entry,2026-06-15,Python
1124,Machine Learning Engineer,BluePeak Consulting,London,Senior,2026-06-08,Excel
1124,Machine Learning Engineer,BluePeak Consulting,London,Senior,2026-06-08,Generative AI
1124,Machine Learning Engineer,BluePeak Consulting,London,Senior,2026-06-08,Machine Learning
1124,Machine Learning Engineer,BluePeak Consulting,London,Senior,2026-06-08,SQL
4658,Data Science Manager,Vertex Insights,Pune,Senior,2026-04-25,Machine Learning
4658,Data Science Manager,Vertex Insights,Pune,Senior,2026-04-25,Power BI
227,Data Scientist,DataForge,Chennai,Entry,2026-07-14,AWS
227,Data Scientist,DataForge,Chennai,Entry,2026-07-14,Generative AI
227,Data Scientist,DataForge,Chennai,Entry,2026-07-14,Machine Learning
227,Data Scientist,DataForge,Chennai,Entry,2026-07-14,NLP
227,Data Scientist,DataForge,Chennai,Entry,2026-07-14,Power BI
227,Data Scientist,DataForge,Chennai,Entry,2026-07-14,SQL
3606,Bi Developer,Northstar Tech,Delhi Ncr,Entry,2026-05-29,Deep Learning
3606,Bi Developer,Northstar Tech,Delhi Ncr,Entry,2026-05-29,NLP
3606,Bi Developer,Northstar Tech,Delhi Ncr,Entry,2026-05-29,Power BI
3606,Bi Developer,Northstar Tech,Delhi Ncr,Entry,2026-05-29,Python
3606,Bi Developer,Northstar Tech,Delhi Ncr,Entry,2026-05-29,SQL
4795,Ai Engineer,Northstar Tech,New York,Senior,2026-06-12,AWS
4795,Ai Engineer,Northstar Tech,New York,Senior,2026-06-12,Generative AI
4795,Ai Engineer,Northstar Tech,New York,Senior,2026-06-12,NLP
556,Data Science Manager,Quantify Labs,Pune,Mid,2026-07-06,Deep Learning
556,Data Science Manager,Quantify Labs,Pune,Mid,2026-07-06,Python
556,Data Science Manager,Quantify Labs,Pune,Mid,2026-07-06,SQL
2790,Data Science Manager,Skyline Solutions,Singapore,Entry,2026-06-12,Excel
2790,Data Science Manager,Skyline Solutions,Singapore,Entry,2026-06-12,NLP
2790,Data Science Manager,Skyline Solutions,Singapore,Entry,2026-06-12,Power BI
4881,Data Scientist,Quantify Labs,Bengaluru,Entry,2026-01-08,AWS
4881,Data Scientist,Quantify Labs,Bengaluru,Entry,2026-01-08,Excel
4881,Data Scientist,Quantify Labs,Bengaluru,Entry,2026-01-08,Generative AI
4881,Data Scientist,Quantify Labs,Bengaluru,Entry,2026-01-08,Power BI
4881,Data Scientist,Quantify Labs,Bengaluru,Entry,2026-01-08,Python
3957,Data Analyst,BrightPath AI,Remote,Entry,2026-03-10,Excel
3957,Data Analyst,BrightPath AI,Remote,Entry,2026-03-10,Machine Learning
3957,Data Analyst,BrightPath AI,Remote,Entry,2026-03-10,NLP
3957,Data Analyst,BrightPath AI,Remote,Entry,2026-03-10,Python
3957,Data Analyst,BrightPath AI,Remote,Entry,2026-03-10,Tableau
2996,Data Analyst,BluePeak Consulting,Bengaluru,Lead,2026-03-15,Excel
2996,Data Analyst,BluePeak Consulting,Bengaluru,Lead,2026-03-15,Machine Learning
2996,Data Analyst,BluePeak Consulting,Bengaluru,Lead,2026-03-15,Python
2996,Data Analyst,BluePeak Consulting,Bengaluru,Lead,2026-03-15,Tableau
2970,Data Engineer,Alpha Analytics,New York,Lead,2026-07-04,Deep Learning
2970,Data Engineer,Alpha Analytics,New York,Lead,2026-07-04,Excel
2970,Data Engineer,Alpha Analytics,New York,Lead,2026-07-04,NLP
2970,Data Engineer,Alpha Analytics,New York,Lead,2026-07-04,Python
2970,Data Engineer,Alpha Analytics,New York,Lead,2026-07-04,SQL
2970,Data Engineer,Alpha Analytics,New York,Lead,2026-07-04,Tableau
708,Analytics Consultant,Nimbus Data,London,Mid,2026-02-27,Machine Learning
708,Analytics Consultant,Nimbus Data,London,Mid,2026-02-27,NLP
708,Analytics Consultant,Nimbus Data,London,Mid,2026-02-27,Python
708,Analytics Consultant,Nimbus Data,London,Mid,2026-02-27,Tableau
4380,Ai Research Engineer,Skyline Solutions,Remote,Senior,2026-01-24,Deep Learning
4380,Ai Research Engineer,Skyline Solutions,Remote,Senior,2026-01-24,Machine Learning
3992,Machine Learning Engineer,Nimbus Data,Remote,Senior,2026-02-24,Generative AI
3992,Machine Learning Engineer,Nimbus Data,Remote,Senior,2026-02-24,Machine Learning
3992,Machine Learning Engineer,Nimbus Data,Remote,Senior,2026-02-24,Python
1350,Data Science Manager,Quantify Labs,Singapore,Entry,2026-06-12,Deep Learning
1350,Data Science Manager,Quantify Labs,Singapore,Entry,2026-06-12,Excel
1350,Data Science Manager,Quantify Labs,Singapore,Entry,2026-06-12,Generative AI
1350,Data Science Manager,Quantify Labs,Singapore,Entry,2026-06-12,NLP
1350,Data Science Manager,Quantify Labs,Singapore,Entry,2026-06-12,Power BI
1350,Data Science Manager,Quantify Labs,Singapore,Entry,2026-06-12,SQL
2470,Bi Developer,BluePeak Consulting,London,Entry,2026-02-26,Deep Learning
2470,Bi Developer,BluePeak Consulting,London,Entry,2026-02-26,Excel
2470,Bi Developer,BluePeak Consulting,London,Entry,2026-02-26,Machine Learning
2470,Bi Developer,BluePeak Consulting,London,Entry,2026-02-26,Power BI
2470,Bi Developer,BluePeak Consulting,London,Entry,2026-02-26,SQL
1172,Bi Developer,Vertex Insights,London,Lead,2026-01-07,Machine Learning
1172,Bi Developer,Vertex Insights,London,Lead,2026-01-07,Tableau
1456,Data Science Manager,DataForge,Bengaluru,Entry,2026-03-22,Excel
1456,Data Science Manager,DataForge,Bengaluru,Entry,2026-03-22,Generative AI
1456,Data Science Manager,DataForge,Bengaluru,Entry,2026-03-22,Power BI
1456,Data Science Manager,DataForge,Bengaluru,Entry,2026-03-22,Python
1456,Data Science Manager,DataForge,Bengaluru,Entry,2026-03-22,SQL
3522,Ai Research Engineer,BluePeak Consulting,London,Lead,2026-06-27,Excel
3522,Ai Research Engineer,BluePeak Consulting,London,Lead,2026-06-27,Machine Learning
3522,Ai Research Engineer,BluePeak Consulting,London,Lead,2026-06-27,NLP
3522,Ai Research Engineer,BluePeak Consulting,London,Lead,2026-06-27,SQL
3522,Ai Research Engineer,BluePeak Consulting,London,Lead,2026-06-27,Tableau
4943,Machine Learning Engineer,Alpha Analytics,Hyderabad,Senior,2026-04-20,AWS
4943,Machine Learning Engineer,Alpha Analytics,Hyderabad,Senior,2026-04-20,Machine Learning
4943,Machine Learning Engineer,Alpha Analytics,Hyderabad,Senior,2026-04-20,SQL
3561,Data Scientist,Skyline Solutions,Pune,Entry,2026-06-05,Deep Learning
3561,Data Scientist,Skyline Solutions,Pune,Entry,2026-06-05,Excel
3561,Data Scientist,Skyline Solutions,Pune,Entry,2026-06-05,Machine Learning
3561,Data Scientist,Skyline Solutions,Pune,Entry,2026-06-05,NLP
3561,Data Scientist,Skyline Solutions,Pune,Entry,2026-06-05,SQL
327,Business Intelligence Analyst,Quantify Labs,New York,Entry,2026-02-26,AWS
327,Business Intelligence Analyst,Quantify Labs,New York,Entry,2026-02-26,SQL
3320,Power Bi Developer,BluePeak Consulting,Singapore,Entry,2026-07-05,Generative AI
3320,Power Bi Developer,BluePeak Consulting,Singapore,Entry,2026-07-05,Machine Learning
3320,Power Bi Developer,BluePeak Consulting,Singapore,Entry,2026-07-05,Power BI
477,Data Engineer,Northstar Tech,Remote,Senior,2026-03-02,Deep Learning
477,Data Engineer,Northstar Tech,Remote,Senior,2026-03-02,Generative AI
477,Data Engineer,Northstar Tech,Remote,Senior,2026-03-02,Python
477,Data Engineer,Northstar Tech,Remote,Senior,2026-03-02,SQL
477,Data Engineer,Northstar Tech,Remote,Senior,2026-03-02,Tableau
4540,Ai Engineer,BluePeak Consulting,Chennai,Lead,2026-02-27,Deep Learning
4540,Ai Engineer,BluePeak Consulting,Chennai,Lead,2026-02-27,Excel
4540,Ai Engineer,BluePeak Consulting,Chennai,Lead,2026-02-27,Machine Learning
4540,Ai Engineer,BluePeak Consulting,Chennai,Lead,2026-02-27,NLP
4540,Ai Engineer,BluePeak Consulting,Chennai,Lead,2026-02-27,Python
4540,Ai Engineer,BluePeak Consulting,Chennai,Lead,2026-02-27,Tableau
3325,Business Intelligence Analyst,BrightPath AI,Hyderabad,Mid,2026-05-12,Power BI
3325,Business Intelligence Analyst,BrightPath AI,Hyderabad,Mid,2026-05-12,Python
3325,Business Intelligence Analyst,BrightPath AI,Hyderabad,Mid,2026-05-12,SQL
2792,Ai Engineer,Northstar Tech,Remote,Senior,2026-04-08,AWS
2792,Ai Engineer,Northstar Tech,Remote,Senior,2026-04-08,Deep Learning
2792,Ai Engineer,Northstar Tech,Remote,Senior,2026-04-08,Generative AI
2792,Ai Engineer,Northstar Tech,Remote,Senior,2026-04-08,Machine Learning
2792,Ai Engineer,Northstar Tech,Remote,Senior,2026-04-08,NLP
2792,Ai Engineer,Northstar Tech,Remote,Senior,2026-04-08,Python
3747,Ai Engineer,BrightPath AI,Singapore,Mid,2026-04-09,Deep Learning
3747,Ai Engineer,BrightPath AI,Singapore,Mid,2026-04-09,Excel
3747,Ai Engineer,BrightPath AI,Singapore,Mid,2026-04-09,Python
3747,Ai Engineer,BrightPath AI,Singapore,Mid,2026-04-09,SQL
1420,Ai Engineer,BluePeak Consulting,Hyderabad,Senior,2026-02-06,Generative AI
1420,Ai Engineer,BluePeak Consulting,Hyderabad,Senior,2026-02-06,Machine Learning
1420,Ai Engineer,BluePeak Consulting,Hyderabad,Senior,2026-02-06,Power BI
1420,Ai Engineer,BluePeak Consulting,Hyderabad,Senior,2026-02-06,Python
1420,Ai Engineer,BluePeak Consulting,Hyderabad,Senior,2026-02-06,SQL
323,Data Engineer,Clarity Systems,Delhi Ncr,Mid,2026-01-08,Machine Learning
323,Data Engineer,Clarity Systems,Delhi Ncr,Mid,2026-01-08,SQL
2918,Machine Learning Engineer,Skyline Solutions,London,Mid,2026-07-12,AWS
2918,Machine Learning Engineer,Skyline Solutions,London,Mid,2026-07-12,Machine Learning
2918,Machine Learning Engineer,Skyline Solutions,London,Mid,2026-07-12,NLP
2918,Machine Learning Engineer,Skyline Solutions,London,Mid,2026-07-12,SQL
4075,Machine Learning Engineer,BrightPath AI,Mumbai,Lead,2026-03-07,Machine Learning
4075,Machine Learning Engineer,BrightPath AI,Mumbai,Lead,2026-03-07,Power BI
4075,Machine Learning Engineer,BrightPath AI,Mumbai,Lead,2026-03-07,Python
4075,Machine Learning Engineer,BrightPath AI,Mumbai,Lead,2026-03-07,SQL
524,Data Science Manager,BrightPath AI,Bengaluru,Senior,2026-04-08,Generative AI
524,Data Science Manager,BrightPath AI,Bengaluru,Senior,2026-04-08,NLP
524,Data Science Manager,BrightPath AI,Bengaluru,Senior,2026-04-08,Python
524,Data Science Manager,BrightPath AI,Bengaluru,Senior,2026-04-08,SQL
524,Data Science Manager,BrightPath AI,Bengaluru,Senior,2026-04-08,Tableau
993,Data Scientist,Alpha Analytics,Mumbai,Mid,2026-01-04,NLP
993,Data Scientist,Alpha Analytics,Mumbai,Mid,2026-01-04,Power BI
993,Data Scientist,Alpha Analytics,Mumbai,Mid,2026-01-04,Python
4616,Analytics Consultant,Alpha Analytics,Hyderabad,Entry,2026-01-17,Deep Learning
4616,Analytics Consultant,Alpha Analytics,Hyderabad,Entry,2026-01-17,Excel
4616,Analytics Consultant,Alpha Analytics,Hyderabad,Entry,2026-01-17,Machine Learning
4616,Analytics Consultant,Alpha Analytics,Hyderabad,Entry,2026-01-17,NLP
4616,Analytics Consultant,Alpha Analytics,Hyderabad,Entry,2026-01-17,Python
4616,Analytics Consultant,Alpha Analytics,Hyderabad,Entry,2026-01-17,Tableau
1831,Nlp Engineer,DataForge,Singapore,Entry,2026-02-24,AWS
1831,Nlp Engineer,DataForge,Singapore,Entry,2026-02-24,Excel
1831,Nlp Engineer,DataForge,Singapore,Entry,2026-02-24,NLP
1831,Nlp Engineer,DataForge,Singapore,Entry,2026-02-24,Python
1831,Nlp Engineer,DataForge,Singapore,Entry,2026-02-24,SQL
2332,Nlp Engineer,Northstar Tech,Singapore,Entry,2026-06-28,AWS
2332,Nlp Engineer,Northstar Tech,Singapore,Entry,2026-06-28,NLP
2332,Nlp Engineer,Northstar Tech,Singapore,Entry,2026-06-28,Python
2332,Nlp Engineer,Northstar Tech,Singapore,Entry,2026-06-28,SQL
2332,Nlp Engineer,Northstar Tech,Singapore,Entry,2026-06-28,Tableau
731,Business Intelligence Analyst,Quantify Labs,Mumbai,Lead,2026-01-31,Excel
731,Business Intelligence Analyst,Quantify Labs,Mumbai,Lead,2026-01-31,Generative AI
731,Business Intelligence Analyst,Quantify Labs,Mumbai,Lead,2026-01-31,NLP
731,Business Intelligence Analyst,Quantify Labs,Mumbai,Lead,2026-01-31,Power BI
731,Business Intelligence Analyst,Quantify Labs,Mumbai,Lead,2026-01-31,SQL
731,Business Intelligence Analyst,Quantify Labs,Mumbai,Lead,2026-01-31,Tableau
4929,Analytics Consultant,Clarity Systems,Hyderabad,Entry,2026-01-05,Excel
4929,Analytics Consultant,Clarity Systems,Hyderabad,Entry,2026-01-05,Machine Learning
4929,Analytics Consultant,Clarity Systems,Hyderabad,Entry,2026-01-05,Power BI
4929,Analytics Consultant,Clarity Systems,Hyderabad,Entry,2026-01-05,Python
4929,Analytics Consultant,Clarity Systems,Hyderabad,Entry,2026-01-05,SQL
4929,Analytics Consultant,Clarity Systems,Hyderabad,Entry,2026-01-05,Tableau
4968,Ai Research Engineer,Skyline Solutions,Unspecified,Lead,2026-02-16,Excel
4968,Ai Research Engineer,Skyline Solutions,Unspecified,Lead,2026-02-16,Machine Learning
4968,Ai Research Engineer,Skyline Solutions,Unspecified,Lead,2026-02-16,Power BI
4968,Ai Research Engineer,Skyline Solutions,Unspecified,Lead,2026-02-16,Python
4968,Ai Research Engineer,Skyline Solutions,Unspecified,Lead,2026-02-16,SQL
4553,Analytics Consultant,Nimbus Data,London,Lead,2026-06-01,AWS
4553,Analytics Consultant,Nimbus Data,London,Lead,2026-06-01,Machine Learning
2745,Data Analyst,Nimbus Data,Hyderabad,Mid,2026-06-25,Generative AI
2745,Data Analyst,Nimbus Data,Hyderabad,Mid,2026-06-25,Machine Learning
2745,Data Analyst,Nimbus Data,Hyderabad,Mid,2026-06-25,Power BI
2745,Data Analyst,Nimbus Data,Hyderabad,Mid,2026-06-25,Tableau
1940,Data Engineer,Northstar Tech,London,Entry,2026-05-23,AWS
1940,Data Engineer,Northstar Tech,London,Entry,2026-05-23,Excel
1940,Data Engineer,Northstar Tech,London,Entry,2026-05-23,Generative AI
1940,Data Engineer,Northstar Tech,London,Entry,2026-05-23,NLP
1940,Data Engineer,Northstar Tech,London,Entry,2026-05-23,Power BI
1940,Data Engineer,Northstar Tech,London,Entry,2026-05-23,Python
1397,Data Analyst,BrightPath AI,Bengaluru,Senior,2026-04-09,Deep Learning
1397,Data Analyst,BrightPath AI,Bengaluru,Senior,2026-04-09,Machine Learning
1397,Data Analyst,BrightPath AI,Bengaluru,Senior,2026-04-09,NLP
1397,Data Analyst,BrightPath AI,Bengaluru,Senior,2026-04-09,Power BI
1397,Data Analyst,BrightPath AI,Bengaluru,Senior,2026-04-09,SQL
1397,Data Analyst,BrightPath AI,Bengaluru,Senior,2026-04-09,Tableau
752,Analytics Consultant,Clarity Systems,New York,Senior,2026-01-24,Machine Learning
752,Analytics Consultant,Clarity Systems,New York,Senior,2026-01-24,NLP
752,Analytics Consultant,Clarity Systems,New York,Senior,2026-01-24,Power BI
752,Analytics Consultant,Clarity Systems,New York,Senior,2026-01-24,Python
752,Analytics Consultant,Clarity Systems,New York,Senior,2026-01-24,SQL
752,Analytics Consultant,Clarity Systems,New York,Senior,2026-01-24,Tableau
3870,Machine Learning Engineer,Clarity Systems,Pune,Entry,2026-03-04,AWS
3870,Machine Learning Engineer,Clarity Systems,Pune,Entry,2026-03-04,Excel
3870,Machine Learning Engineer,Clarity Systems,Pune,Entry,2026-03-04,Generative AI
3870,Machine Learning Engineer,Clarity Systems,Pune,Entry,2026-03-04,Machine Learning
3870,Machine Learning Engineer,Clarity Systems,Pune,Entry,2026-03-04,Python
489,Data Analyst,Alpha Analytics,Chennai,Senior,2026-06-28,Excel
489,Data Analyst,Alpha Analytics,Chennai,Senior,2026-06-28,Machine Learning
489,Data Analyst,Alpha Analytics,Chennai,Senior,2026-06-28,Power BI
489,Data Analyst,Alpha Analytics,Chennai,Senior,2026-06-28,Python
489,Data Analyst,Alpha Analytics,Chennai,Senior,2026-06-28,SQL
2346,Data Analyst,BluePeak Consulting,Pune,Lead,2026-05-12,AWS
2346,Data Analyst,BluePeak Consulting,Pune,Lead,2026-05-12,Excel
2346,Data Analyst,BluePeak Consulting,Pune,Lead,2026-05-12,Power BI
2346,Data Analyst,BluePeak Consulting,Pune,Lead,2026-05-12,Tableau
1017,Data Science Manager,Alpha Analytics,Delhi Ncr,Mid,2026-05-04,AWS
1017,Data Science Manager,Alpha Analytics,Delhi Ncr,Mid,2026-05-04,Excel
1017,Data Science Manager,Alpha Analytics,Delhi Ncr,Mid,2026-05-04,Generative AI
1017,Data Science Manager,Alpha Analytics,Delhi Ncr,Mid,2026-05-04,NLP
1017,Data Science Manager,Alpha Analytics,Delhi Ncr,Mid,2026-05-04,Python
1017,Data Science Manager,Alpha Analytics,Delhi Ncr,Mid,2026-05-04,SQL
2107,Data Analyst,DataForge,Bengaluru,Mid,2026-06-29,AWS
2107,Data Analyst,DataForge,Bengaluru,Mid,2026-06-29,Excel
2107,Data Analyst,DataForge,Bengaluru,Mid,2026-06-29,Machine Learning
2107,Data Analyst,DataForge,Bengaluru,Mid,2026-06-29,NLP
3450,Ai Research Engineer,Vertex Insights,Mumbai,Senior,2026-04-03,AWS
3450,Ai Research Engineer,Vertex Insights,Mumbai,Senior,2026-04-03,SQL
4904,Data Analyst,BrightPath AI,Unspecified,Entry,2026-07-18,AWS
4904,Data Analyst,BrightPath AI,Unspecified,Entry,2026-07-18,Excel
4904,Data Analyst,BrightPath AI,Unspecified,Entry,2026-07-18,NLP
4904,Data Analyst,BrightPath AI,Unspecified,Entry,2026-07-18,Power BI
4904,Data Analyst,BrightPath AI,Unspecified,Entry,2026-07-18,SQL
4904,Data Analyst,BrightPath AI,Unspecified,Entry,2026-07-18,Tableau
2692,Nlp Engineer,BluePeak Consulting,London,Entry,2026-03-29,AWS
2692,Nlp Engineer,BluePeak Consulting,London,Entry,2026-03-29,Deep Learning
2692,Nlp Engineer,BluePeak Consulting,London,Entry,2026-03-29,Excel
2692,Nlp Engineer,BluePeak Consulting,London,Entry,2026-03-29,NLP
